,Policy High rise Program switch,increase in FAR,FAR implementation year,Accelerated city growth program switch,effect of green recov,Green reconv policy start,Policy reconversion of Slums Switch,effect of reconversion rate on Policy,Slum reconv polict start year,Austerity Policy Program Switch,effect on non resi reconv of policy,reconv policy start year,Austerity effect on inflation,Auterity implementation year,Housing Finance Policy Program Switch,Housing finance effect on household spendings,Housing Finane Policy start year,Policy Relocation program Switch,effect on relocation rate,additional relocation housing factor,Housing Affordability Rating,People with No Settlements,Illegal Slum Population,Urban Non Residential Area,Green Area
11,0.1116206288369346,3.102809121010598,2037.139998996927,0.6954946109201382,4.357078153442501,2039.4611190200083,0.9999936873142298,4.9262141775758845,2021.9569827994371,0.4873578639871702,4.933129150786781,2021.8240583800864,1.651005909402469,2033.5192264289774,0.9882323796501999,4.377855427666944,2033.6956316322378,0.927613976220827,1.490876033465022,3.7059781415196404,18.259363174438477,101990704.0,600000.0,33.466487884521484,3.2652747631073
12,0.11486945264649161,1.3720756167614483,2037.0477262750348,0.828100825732022,4.134463931305183,2040.1967948309498,0.9987464428015301,4.932891803027166,2023.8839336134045,0.4653010464423611,4.994816026814683,2039.1040131161526,3.6710224244184273,2033.520060326787,0.9924991390640094,4.416313117884338,2024.3305865843167,0.9928831632895179,1.5276758167497655,2.306574974828139,14.858989715576172,52866436.0,600000.0,28.868684768676758,2.7374930381774902
13,0.1116206288369346,3.117717627903588,2037.1411577906813,0.6954946109201382,4.129752880919005,2040.066599215476,0.996788770691068,4.532038736011687,2023.222367361186,0.17948079761964306,4.893086752044575,2020.1337513688734,1.9860794298184001,2033.518904592152,0.9882323796501999,3.7211841576804616,2034.3880951565693,0.9283705544789073,1.5473721210086955,3.7059781415196404,20.944189071655273,105228424.0,649282.875,32.902854919433594,3.318789005279541
14,0.14412146779968601,1.4240392455499427,2037.1419863258182,0.7945243269274493,4.133006465081979,2039.4627769238816,0.9995005421208172,4.843540955528248,2020.5292893307255,0.47097680141060283,3.886169749852802,2022.1810752764661,3.3138832906804883,2033.466322644441,0.9885346500712404,4.385702592932127,2021.9091747827438,0.18420072700242363,1.4932685631961946,3.8995594687722495,14.642513275146484,32453556.0,600000.0,28.709259033203125,2.3618109226226807
15,0.1939087976281599,2.956697137637375,2037.1197964791643,0.8746183701874248,4.336558800687166,2035.445153226725,0.9914417678015089,4.892935013637734,2021.7466651765785,0.5002786610125887,3.709322573590184,2038.1207692953337,1.9201120872692163,2033.5179459860594,0.9886679329823868,4.028812912428134,2022.9104881194862,0.9214109843094429,1.4933502761536983,2.442366408577172,15.96268081665039,42724752.0,600000.0,28.504352569580078,2.829906940460205
16,0.11352128376817647,3.035753726591183,2032.7437473703505,0.6955193843398545,4.338949393005108,2041.5540964412437,0.9984530039724914,4.890609097342043,2023.177788974853,0.48632039844613273,4.924922421677237,2020.1337513688734,1.9884562494884481,2034.979309015213,0.9929932702883739,3.739295641135897,2034.3880029231764,0.9283705544789073,1.4937435082440444,3.7059781415196404,20.87316131591797,105085544.0,676725.0625,33.348941802978516,3.3266866207122803
17,0.14454888738672547,3.08164505007844,2040.9264238580588,0.6901176308949339,4.082126856297604,2040.00854766927,0.9985401655356996,4.891954181240515,2025.2158191545761,0.16491180281618503,4.994816026814683,2020.1062317495691,2.2523322788992592,2033.9590250685471,0.9924928090191814,4.398628144486593,2022.0353942675636,0.9701421627439256,1.4946249106591458,2.418108138956318,14.615723609924316,33906140.0,600000.0,28.74020004272461,2.5946497917175293
18,0.14412146779968601,3.1266452120944077,2037.1419863258182,0.7945243269274493,4.079777372430615,2039.4627769238816,0.9995005421208172,4.933049229767154,2020.5292893307255,0.47097680141060283,3.886169749852802,2022.1810752764661,3.640226065940423,2033.466322644441,0.9888705055840238,4.385702592932127,2021.9091747827438,0.9917035826271278,1.652313547049084,3.8995594687722495,14.642513275146484,31433744.0,600000.0,28.028444290161133,3.1636507511138916
19,0.1447101033972095,3.0103933601351542,2037.1355542444276,0.737067594486196,4.347235450502056,2036.0321409425503,0.9988384259045947,4.914908929841061,2023.2736200684024,0.4742537600893153,4.960763555029138,2020.8071412507898,3.8516158523689548,2033.6067089913925,0.9930479152554614,3.8325339500054,2038.0482088217593,0.9916373545146556,1.548434463240544,3.647993619022671,25.399709701538086,110693904.0,1442106.375,33.409732818603516,3.305840492248535
20,0.1439334377462757,3.0103933601351542,2037.1355542444276,0.737067594486196,4.34317064290966,2036.0321409425503,0.9988384259045947,4.914908929841061,2021.9943774470123,0.4654382683998371,3.7597403631756037,2020.8071412507898,1.947659547239823,2033.5916877915422,0.9886851533385793,3.8346840425449544,2022.2301975467635,0.9916373545146556,1.8643819313471686,2.876559763910534,16.637155532836914,39551032.0,600000.0,28.261892318725586,2.9915242195129395
21,0.14412146779968601,1.4240392455499427,2037.1527117518579,0.780328245573588,4.352318086727081,2039.4627769238816,0.999516538293238,4.933049229767154,2020.5292893307255,0.487635722446529,3.842727838483593,2022.1810752764661,4.3749543028501385,2033.5185915770555,0.9888705055840238,4.385702592932127,2034.323465814854,0.9917035826271278,1.4932685631961946,3.8995594687722495,19.112232208251953,103252848.0,600000.0,33.728511810302734,3.1648824214935303
22,0.14412146779968601,1.4240392455499427,2037.1527117518579,0.780328245573588,4.344163913130291,2040.207934575224,0.9995458013344353,4.933049229767154,2020.5292893307255,0.47097680141060283,3.81662146156527,2022.1810752764661,3.640226065940423,2033.466322644441,0.9932180884695682,4.385702592932127,2033.3363780370055,0.9917035826271278,1.4932685631961946,3.8995594687722495,18.003192901611328,100765272.0,600000.0,32.97173309326172,3.1648824214935303
23,0.1116206288369346,3.117717627903588,2037.1411577906813,0.6954946109201382,4.853864753514446,2040.066599215476,0.996788770691068,4.544693631234173,2023.222367361186,0.17948079761964306,4.893086752044575,2020.1986799540102,1.9878518988769318,2033.518904592152,0.9882323796501999,3.7211841576804616,2034.3880951565693,0.9283705544789073,1.5473721210086955,3.7059781415196404,20.944189071655273,105218400.0,659884.375,32.920875549316406,3.318516731262207
